TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,TimeSinceLastTransaction,Location_Latitude,Location_Longitude,IP_Prefix,IP_Encoded,TransactionFrequency,New_Device_Flag,Fraud,IP_Prefix_3,IP_Prefix_6,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,distance_range,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,log_distance_loc_ip,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,Threat_Level,Max_Score,Risk_Level,Fraud_Score,Fraud_Score_Norm
TX001248,AC00071,1647.74,2023-12-25 17:41:30,Debit,Louisville,D000593,113.137.153.101,M049,ATM,67,Retired,52,1,2024-11-04 08:09:29,-27181679.0,,,113.137.153,45,8,0,True,113.137.153,113.137.153.101,"31.2222,121.4581","38.3287,-85.7647",38.3287,-85.7647,31.2222,121.4581,11805.766105420777,True,11800.0-11900.0,4,5.221876920115356,True,9.376428044887971,True,0.024496842841649658,False,True,3,5.221876920115356,High,4.110938460057678,0.6870811324295093
TX001681,AC00332,93.63,2023-08-21 18:11:41,Debit,New York,D000532,166.41.54.117,M096,ATM,29,Engineer,141,1,2024-11-04 08:09:57,-38066296.0,,,166.41.54,197,8,0,True,166.41.54,166.41.54.117,"38.9318,-77.3527","43.0000,75.0000",43.0,75.0,38.9318,-77.3527,10513.369150165714,True,10500.0-10600.0,0,5.20777129277797,True,9.260498091107886,True,0.061255601908570934,False,True,3,5.20777129277797,High,4.103885646388985,0.6853868192284817
TX001430,AC00257,83.43,2023-05-30 16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,2024-11-04 08:11:40,-45243772.0,,,23.255.214,367,11,0,True,23.255.214,23.255.214.209,"39.0997,-94.5786","43.0000,75.0000",43.0,75.0,39.0997,-94.5786,10851.38416628108,True,10800.0-10900.0,0,5.170470286857611,True,9.292140073657315,True,0.05579449117270341,False,True,3,5.170470286857611,High,4.085235143428806,0.6809063671910903
TX000878,AC00035,53.51,2023-10-26 16:54:32,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,2024-11-04 08:11:18,-32368606.0,,,136.172.149,101,9,0,True,136.172.149,136.172.149.77,"52.5244,13.4105","43.0000,75.0000",43.0,75.0,52.5244,13.4105,4588.762622190299,False,4500.0-4600.0,0,5.156566443444937,True,8.431583585418847,True,0.03815717806638752,False,True,3,5.156566443444937,High,4.078283221722469,0.6792362914918212
TX000422,AC00235,5.12,2023-10-13 16:08:26,Debit,New York,D000660,188.205.152.176,M002,Branch,34,Engineer,90,1,2024-11-04 08:10:31,-33494525.0,,,188.205.152,252,7,0,True,188.205.152,188.205.152.176,"51.9225,4.4792","43.0000,75.0000",43.0,75.0,51.9225,4.4792,5194.748555435036,False,5100.0-5200.0,0,5.150604953663064,True,8.555595984670955,True,0.037691695923422475,False,True,3,5.150604953663064,High,4.075302476831531,0.6785202204803285
TX002267,AC00035,171.16,2023-09-28 16:33:08,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,2024-11-04 08:11:02,-34789074.0,,,147.119.62,133,9,1,True,147.119.62,147.119.62.178,"53.2340,-1.4462","43.0000,75.0000",43.0,75.0,53.234,-1.4462,5524.0980502370485,False,5500.0-5600.0,0,5.140215257540853,True,8.617056272877724,True,0.04679156712602406,False,True,3,5.140215257540853,High,4.070107628770426,0.6772722505124937
TX001635,AC00358,1762.28,2023-10-06 16:05:34,Debit,Memphis,D000008,26.105.49.129,M066,ATM,24,Student,150,1,2024-11-04 08:10:42,-34099508.0,,,26.105.49,373,8,0,True,26.105.49,26.105.49.129,"39.9690,-83.0114","35.1495,-90.0489",35.1495,-90.0489,39.969,-83.0114,819.725799243401,False,800.0-900.0,3,5.137449000232464,True,6.710189069798211,True,0.05810776351683977,False,True,3,5.137449000232464,High,4.068724500116232,0.6769399784225727
TX000288,AC00159,151.19,2023-05-05 16:04:36,Credit,New York,D000658,217.233.219.196,M061,Branch,37,Doctor,96,1,2024-11-04 08:11:16,-47405200.0,,,217.233.219,348,5,0,True,217.233.219,217.233.219.196,"53.5507,9.9930","43.0000,75.0000",43.0,75.0,53.5507,9.993,4787.099596218274,False,4700.0-4800.0,0,5.0060042553521145,True,8.473888867676699,True,0.0502540062848561,False,True,3,5.0060042553521145,High,4.003002127676057,0.6611513459052359
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,2024-11-04 08:08:41,-28395882.0,,,68.254.244,506,7,0,True,68.254.244,68.254.244.208,"36.7477,-119.7724","45.5230,-122.6764",45.523,-122.6764,36.7477,-119.7724,1004.4026871501858,False,1000.0-1100.0,3,4.977863442542954,True,6.913143423972414,True,0.00480410725388114,False,True,3,4.977863442542954,High,3.988931721271477,0.6577711807066393
TX001985,AC00303,1512.99,2023-08-08 17:15:50,Debit,Philadelphia,D000032,195.164.171.146,M071,Online,19,Student,50,1,2024-11-04 08:09:45,-39192835.0,,,195.164.171,281,6,0,True,195.164.171,195.164.171.146,"52.4069,16.9299","39.9525,-75.1652",39.9525,-75.1652,52.4069,16.9299,6750.58427231662,False,6700.0-6800.0,4,4.8178196096596455,True,8.817532463337065,True,0.03709742512179892,False,True,3,4.8178196096596455,High,3.9089098048298228,0.6385473367533436
TX002273,AC00268,1454.52,2023-09-22 16:13:06,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,2024-11-04 08:07:18,-35308452.0,,,34.169.232,399,4,0,True,34.169.232,34.169.232.37,"45.5946,-121.1787","25.7616,-80.1917",25.7616,-80.1917,45.5946,-121.1787,4248.615523410678,False,4200.0-4300.0,3,4.80225269313546,True,8.35458379274641,True,0.0007893377103510568,False,True,3,4.80225269313546,High,3.90112634656773,0.6366774991675799
TX001284,AC00410,170.19,2023-07-07 17:40:58,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,2024-11-04 08:12:16,-41956278.0,,,110.150.1,31,5,0,True,110.150.1,110.150.1.201,"-33.8678,151.2073","34.0522,-118.2436",34.0522,-118.2436,-33.8678,151.2073,12063.235138606085,True,12000.0-12100.0,2,4.664362328414284,False,9.398000580989994,True,-0.032464636802564284,True,True,3,4.664362328414284,High,3.832181164207142,0.6201146438153485
TX001214,AC00170,1192.2,2023-12-21 16:21:27,Credit,Jacksonville,D000174,40.10.25.102,M093,Branch,60,Retired,103,5,2024-11-04 08:09:14,-27532067.0,,,40.10.25,419,7,0,True,40.10.25,40.10.25.102,"39.7795,-86.1328","30.3321,-81.6556",30.3321,-81.6556,39.7795,-86.1328,1124.4581289248645,False,1100.0-1200.0,2,4.465574643200759,False,7.025945457455625,True,-0.03724528902700541,True,True,3,4.465574643200759,High,3.7327873216003793,0.5962370387147011
TX000395,AC00326,6.3,2023-12-14 18:52:54,Debit,Columbus,D000539,210.160.90.52,M017,Branch,80,Retired,283,5,2024-11-04 08:12:13,-28127959.0,,,210.160.90,330,5,0,True,210.160.90,210.160.90.52,"35.6588,139.9006","39.9833,-82.9833",39.9833,-82.9833,35.6588,139.9006,10551.317465849383,True,10500.0-10600.0,2,4.352550134806366,False,9.264100779790807,True,-0.04751205632737476,True,True,3,4.352550134806366,High,3.676275067403183,0.5826609735010171
TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,29,Engineer,118,1,2024-11-04 08:06:27,-48785266.0,,,164.75.163,192,5,0,True,164.75.163,164.75.163.220,"-35.2835,149.1281","35.7877,-78.6442",35.7877,-78.6442,-35.2835,149.1281,15736.36233116294,True,15700.0-15800.0,1,4.308717499606313,False,9.66379293049308,True,-0.020883750740753104,True,True,3,4.308717499606313,High,3.6543587498031567,0.5773959675088028
TX000637,AC00357,100.99,2023-05-29 16:20:29,Debit,New York,D000466,109.105.179.186,M078,ATM,68,Doctor,114,1,2024-11-04 08:09:12,-45330523.0,,,109.105.179,25,6,0,True,109.105.179,109.105.179.186,"57.1522,65.5272","43.0000,75.0000",43.0,75.0,57.1522,65.5272,1710.1733218235734,False,1700.0-1800.0,0,5.285637267867475,True,7.444934567314485,True,0.016620322695446,False,False,2,5.285637267867475,Medium,3.6428186339337376,0.5746236596643837
TX000275,AC00454,1176.28,2023-12-20 16:08:02,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,54,Engineer,174,5,2024-11-04 08:11:44,-27619422.0,,,50.202.8,455,4,0,True,50.202.8,50.202.8.53,"37.6038,-77.4914","39.0997,-94.5783",39.0997,-94.5783,37.6038,-77.4914,1500.539275325091,False,1500.0-1600.0,2,4.227814205516255,False,7.314246044473954,True,-0.03094130356940361,True,True,3,4.227814205516255,High,3.6139071027581275,0.5676781778703303
TX000628,AC00403,22.81,2023-05-29 17:53:03,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,2024-11-04 08:07:59,-45324896.0,,,81.102.230,540,8,0,True,81.102.230,81.102.230.41,"51.5085,-0.1257","43.0000,75.0000",43.0,75.0,51.5085,-0.1257,5509.599567378415,False,5500.0-5600.0,0,5.103332098685461,True,8.614428710633348,True,0.030857316390339617,False,False,2,5.103332098685461,Medium,3.5516660493427303,0.5527258704081772
TX000357,AC00261,121.82,2023-02-07 17:20:24,Debit,Colorado Springs,D000095,186.54.68.246,M094,Online,69,Doctor,123,3,2024-11-04 08:08:07,-54917263.0,,,186.54.68,246,8,0,True,186.54.68,186.54.68.246,"-34.9033,-56.1882","38.8590,-104.8134",38.859,-104.8134,-34.9033,-56.1882,9579.013573360482,True,9500.0-9600.0,1,4.087299268935881,False,9.167434287807376,True,-0.01177911424014444,True,True,3,4.087299268935881,High,3.5436496344679407,0.550800069134345
TX000478,AC00054,22.46,2023-05-17 16:03:51,Debit,New York,D000602,147.119.62.178,M087,Online,54,Retired,78,1,2024-11-04 08:07:46,-46368235.0,,,147.119.62,133,9,0,True,147.119.62,147.119.62.178,"53.2340,-1.4462","43.0000,75.0000",43.0,75.0,53.234,-1.4462,5524.0980502370485,False,5500.0-5600.0,0,5.053788975616929,True,8.617056272877724,True,0.037520097491138826,False,False,2,5.053788975616929,Medium,3.5268944878084647,0.5467749427799768
TX001058,AC00191,83.07,2023-01-06 16:13:53,Debit,Miami,D000182,138.210.196.19,M026,Branch,27,Engineer,291,4,2024-11-04 08:10:42,-57686209.0,,,138.210.196,106,3,0,True,138.210.196,138.210.196.19,"39.2333,-95.4669","25.7616,-80.1917",25.7616,-80.1917,39.2333,-95.4669,2065.9412178525536,False,2000.0-2100.0,2,4.025919804201875,False,7.6338251208896555,True,-0.024105986450033368,True,True,3,4.025919804201875,High,3.5129599021009374,0.5434274060911919
TX000755,AC00153,84.34,2023-06-08 16:27:56,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,2024-11-04 08:09:31,-44466095.0,,,200.136.146,301,7,0,True,200.136.146,200.136.146.93,"-23.5475,-46.6361","35.1495,-90.0489",35.1495,-90.0489,-23.5475,-46.6361,7948.067780573327,True,7900.0-8000.0,2,3.9904258192749826,False,8.980809940467608,True,-0.009166139625631398,True,True,3,3.9904258192749826,High,3.495212909637491,0.5391640064011037
TX001178,AC00211,224.73,2023-02-09 16:27:52,Debit,Miami,D000005,3.102.127.165,M002,Branch,76,Retired,63,1,2024-11-04 08:08:39,-54747647.0,,,3.102.127,382,4,0,True,3.102.127,3.102.127.165,"-36.8485,174.7635","25.7616,-80.1917",25.7616,-80.1917,-36.8485,174.7635,12961.164134782282,True,12900.0-13000.0,1,3.8548354842862933,False,9.469789941674213,True,-0.013900886591866501,True,True,3,3.8548354842862933,High,3.4274177421431467,0.5228774216921626
TX000933,AC00200,76.51,2023-04-03 16:01:51,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,2024-11-04 08:07:51,-50169960.0,,,200.22.195,303,7,0,True,200.22.195,200.22.195.243,"-33.4569,-70.6483","33.4245,-111.8332",33.4245,-111.8332,-33.4569,-70.6483,8566.092051192414,True,8500.0-8600.0,2,3.851239269716439,False,9.055683636763609,True,-0.0040370469747172955,True,True,3,3.851239269716439,High,3.4256196348582195,0.5224454583576937
TX001802,AC00018,331.32,2023-06-05 17:24:29,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,2024-11-04 08:07:35,-44721786.0,,,200.164.13,302,3,0,True,200.164.13,200.164.13.160,"-22.9064,-43.1822","38.5905,-121.4899",38.5905,-121.4899,-22.9064,-43.1822,10614.7988557831,True,10600.0-10700.0,2,3.835115129348634,False,9.270098628562675,True,-0.029251816538392483,True,True,3,3.835115129348634,High,3.417557564674317,0.5205086892068467
TX002424,AC00340,332.06,2023-06-21 16:38:54,Debit,Seattle,D000365,94.37.250.128,M086,ATM,29,Doctor,221,4,2024-11-04 08:06:23,-43342049.0,,,94.37.250,582,3,0,True,94.37.250,94.37.250.128,"47.5413,-122.3129","47.6080,-122.3351",47.608,-122.3351,47.5413,-122.3129,7.601609449178412,False,0.0-100.0,2,3.796046131681487,False,2.1519493310032773,True,-0.00847970102768325,True,True,3,3.796046131681487,High,3.3980230658407438,0.5158158728637608
TX000994,AC00144,29.91,2023-07-31 16:26:33,Credit,Philadelphia,D000551,113.21.93.28,M034,Online,76,Retired,43,3,2024-11-04 08:08:39,-39886926.0,,,113.21.93,47,8,0,True,113.21.93,113.21.93.28,"25.0531,121.5264","39.9525,-75.1652",39.9525,-75.1652,25.0531,121.5264,12603.649823951446,True,12600.0-12700.0,2,3.729981183944823,False,9.44182105851034,True,-0.001354739375272862,True,True,3,3.729981183944823,High,3.3649905919724112,0.5078804077902751
TX000376,AC00316,1392.54,2023-11-20 16:51:14,Debit,El Paso,D000113,63.67.150.226,M013,Branch,41,Doctor,297,1,2024-11-04 08:09:15,-30208681.0,,,63.67.150,494,6,0,True,63.67.150,63.67.150.226,"39.0437,-77.4875","31.7725,-106.4609",31.7725,-106.4609,39.0437,-77.4875,2739.1732903146567,False,2700.0-2800.0,3,4.676547509139623,False,7.9157764420226435,True,0.02023201258154228,False,True,2,4.676547509139623,Medium,3.3382737545698116,0.5014621621896761
TX000589,AC00418,178.88,2023-06-19 17:31:08,Credit,Dallas,D000101,38.210.156.148,M026,Branch,76,Retired,93,4,2024-11-04 08:12:10,-43512062.0,,,38.210.156,413,6,0,True,38.210.156,38.210.156.148,"-22.5050,-43.1786","32.7791,-96.8088",32.7791,-96.8088,-22.505,-43.1786,8359.351537900948,True,8300.0-8400.0,2,3.5976270401657495,False,9.031255755182823,True,-0.013769906090620898,True,True,3,3.5976270401657495,High,3.2988135200828745,0.49198254180729717
TX000756,AC00460,1607.55,2023-09-07 16:27:03,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,2024-11-04 08:07:33,-36603630.0,,,94.37.250,582,12,0,True,94.37.250,94.37.250.128,"47.5413,-122.3129","33.4483,-112.0740",33.4483,-112.074,47.5413,-122.3129,1785.9151886377697,False,1700.0-1800.0,3,4.564218150230116,False,7.488246053841646,True,0.0512546150251213,False,True,2,4.564218150230116,Medium,3.282109075115058,0.4879695956337091
TX000472,AC00398,206.46,2023-11-27 18:26:02,Debit,Virginia Beach,D000620,110.150.1.201,M013,ATM,65,Retired,279,1,2024-11-04 08:06:44,-29598042.0,,,110.150.1,31,7,0,True,110.150.1,110.150.1.201,"-33.8678,151.2073","36.8631,-76.0157",36.8631,-76.0157,-33.8678,151.2073,15763.936146428929,True,15700.0-15800.0,1,3.562037751776996,False,9.665543521633435,True,-0.02488065727148503,True,True,3,3.562037751776996,High,3.281018875888498,0.4877076946353161
TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,2024-11-04 08:11:42,-54139028.0,,,113.137.153,45,5,0,True,113.137.153,113.137.153.101,"31.2222,121.4581","29.7499,-95.3584",29.7499,-95.3584,31.2222,121.4581,12219.71086259793,True,12200.0-12300.0,2,3.500181974091692,False,9.410887403095682,True,-0.004054669780831577,True,True,3,3.500181974091692,High,3.250090987045846,0.48027781872938835
TX001704,AC00205,1294.81,2023-12-11 16:53:08,Credit,Washington,D000489,76.0.164.168,M026,Branch,45,Engineer,279,1,2024-11-04 08:11:44,-28394316.0,,,76.0.164,521,4,0,True,76.0.164,76.0.164.168,"31.7038,-98.1239","38.8898,-77.0090",38.8898,-77.009,31.7038,-98.1239,2073.1546541843963,False,2000.0-2100.0,3,4.452387071006009,False,7.637308954082892,True,0.03283878633528747,False,True,2,4.452387071006009,Medium,3.2261935355030045,0.47453688049934745
TX001953,AC00350,1496.57,2023-02-27 16:18:28,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,2024-11-04 08:06:37,-53192889.0,,,182.84.41,237,2,0,True,182.84.41,182.84.41.229,"31.2222,121.4581","35.1495,-90.0489",35.1495,-90.0489,31.2222,121.4581,11955.830946962044,True,11900.0-12000.0,4,4.423483428026263,False,9.389058021403812,True,0.056480346074010646,False,True,2,4.423483428026263,Medium,3.2117417140131317,0.4710650871017879
TX000931,AC00160,757.1,2023-01-23 17:22:25,Debit,Atlanta,D000667,14.200.197.126,M071,Branch,65,Doctor,203,1,2024-11-04 08:11:06,-56213321.0,,,14.200.197,111,2,0,True,14.200.197,14.200.197.126,"-33.8678,151.2073","33.7537,-84.3863",33.7537,-84.3863,-33.8678,151.2073,14944.527794886557,True,14900.0-15000.0,1,3.4225201010539537,False,9.61216738991155,True,-0.015770376252775553,True,True,3,3.4225201010539537,High,3.2112600505269766,0.4709493760052835
TX000455,AC00264,611.11,2023-10-18 18:32:31,Debit,Detroit,D000215,141.201.46.191,M045,ATM,20,Student,282,4,2024-11-04 08:11:12,-33053921.0,,,141.201.46,116,6,0,True,141.201.46,141.201.46.191,"47.9000,13.1333","42.3314,-83.0457",42.3314,-83.0457,47.9,13.1333,7079.473408819622,False,7000.0-7100.0,2,3.3782692015721203,False,8.865096050104846,True,-0.007077934445931522,True,True,3,3.3782692015721203,High,3.18913460078606,0.46563412973114576
TX000905,AC00480,354.76,2023-05-17 16:30:05,Debit,Detroit,D000135,54.252.249.33,M065,Branch,51,Doctor,279,1,2024-11-04 08:07:39,-46366654.0,,,54.252.249,465,11,0,True,54.252.249,54.252.249.33,"-33.8678,151.2073","42.3314,-83.0457",42.3314,-83.0457,-33.8678,151.2073,15253.748106728435,True,15200.0-15300.0,1,3.3516099093425393,False,9.632646084836693,True,-0.013949949669671113,True,True,3,3.3516099093425393,High,3.1758049546712694,0.4624319190336524
TX001775,AC00358,17.79,2023-02-22 17:01:35,Debit,Jacksonville,D000409,203.245.215.62,M091,Branch,61,Retired,162,5,2024-11-04 08:11:03,-53622568.0,,,203.245.215,312,8,0,True,203.245.215,203.245.215.62,"36.0303,129.3634","30.3321,-81.6556",30.3321,-81.6556,36.0303,129.3634,11978.551654545958,True,11900.0-12000.0,2,3.34876446273416,False,9.390956446473798,True,-0.0024038755627776576,True,True,3,3.34876446273416,High,3.1743822313670798,0.46209013503241064
TX001610,AC00273,1431.33,2023-01-17 17:50:51,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,2024-11-04 08:09:18,-56729907.0,,,13.88.251,85,4,0,True,13.88.251,13.88.251.53,"43.7064,-79.3986","35.2270,-80.8431",35.227,-80.8431,43.7064,-79.3986,949.5496271366737,False,900.0-1000.0,3,4.342408424447325,False,6.857040372176945,True,0.050706477735731115,False,True,2,4.342408424447325,Medium,3.1712042122236626,0.46132667238604697
TX000487,AC00148,1416.69,2023-01-16 17:00:11,Debit,Nashville,D000418,219.98.242.240,M015,ATM,46,Engineer,58,1,2024-11-04 08:11:35,-56819484.0,,,219.98.242,357,5,0,True,219.98.242,219.98.242.240,"35.9081,139.6566","36.1744,-86.7679",36.1744,-86.7679,35.9081,139.6566,10697.373807748676,True,10600.0-10700.0,4,4.327257880122673,False,9.277847028315543,True,0.04764120799724858,False,True,2,4.327257880122673,Medium,3.1636289400613364,0.45950684781263174
TX000838,AC00169,39.21,2023-05-10 16:15:31,Debit,Miami,D000059,105.87.212.115,M093,ATM,66,Doctor,245,4,2024-11-04 08:11:52,-46972581.0,,,105.87.212,20,2,0,True,105.87.212,105.87.212.115,"30.0626,31.2497","25.7616,-80.1917",25.7616,-80.1917,30.0626,31.2497,10454.412634532257,True,10400.0-10500.0,2,3.304084361325081,False,9.254875078757962,True,-0.03194953741756079,True,True,3,3.304084361325081,High,3.1520421806625407,0.4567233346888335
TX000464,AC00417,302.16,2023-10-18 17:47:52,Debit,Kansas City,D000123,84.237.126.96,M014,Online,80,Retired,138,5,2024-11-04 08:07:38,-33056386.0,,,84.237.126,552,5,0,True,84.237.126,84.237.126.96,"55.0415,82.9346","39.0997,-94.5783",39.0997,-94.5783,55.0415,82.9346,9569.827284742998,True,9500.0-9600.0,2,3.2581542151394207,False,9.166474926347469,True,-0.01204055617093358,True,True,3,3.2581542151394207,High,3.12907710756971,0.4512063838190741
TX001539,AC00253,20.05,2023-11-29 17:43:51,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,2024-11-04 08:08:00,-29427849.0,,,164.75.163,192,6,0,True,164.75.163,164.75.163.220,"-35.2835,149.1281","41.8818,-87.6231",41.8818,-87.6231,-35.2835,149.1281,15113.35674723797,True,15100.0-15200.0,1,3.2487246534489373,False,9.623400349062718,True,-0.015771321082221013,True,True,3,3.2487246534489373,High,3.1243623267244685,0.45007374147216156
TX001206,AC00087,32.91,2023-05-04 16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,19,Student,255,1,2024-11-04 08:06:44,-47489383.0,,,54.252.249,465,9,0,True,54.252.249,54.252.249.33,"-33.8678,151.2073","32.7687,-97.3093",32.7687,-97.3093,-33.8678,151.2073,13770.052388677701,True,13700.0-13800.0,1,3.226884619456911,False,9.530324014995374,True,-0.0048589477826812555,True,True,3,3.226884619456911,High,3.1134423097284554,0.44745040136693237
TX000652,AC00208,1241.05,2023-11-21 16:26:41,Debit,Miami,D000105,156.96.135.18,M089,Branch,18,Student,129,1,2024-11-04 08:11:48,-30123907.0,,,156.96.135,163,4,0,True,156.96.135,156.96.135.18,"40.7143,-74.0060","25.7616,-80.1917",25.7616,-80.1917,40.7143,-74.006,1754.509889367084,False,1700.0-1800.0,3,4.224424746176898,False,7.470514628954673,True,0.016576013408515777,False,True,2,4.224424746176898,Medium,3.112212373088449,0.4471549309371887
TX002458,AC00315,79.92,2023-02-06 17:32:11,Debit,Miami,D000193,42.3.3.101,M003,ATM,44,Engineer,274,2,2024-11-04 08:09:14,-55003023.0,,,42.3.3,429,5,0,True,42.3.3,42.3.3.101,"22.2783,114.1747","25.7616,-80.1917",25.7616,-80.1917,22.2783,114.1747,14469.797936676621,True,14400.0-14500.0,4,4.176412633605071,False,9.579887962312236,False,-0.008948193659441994,True,True,2,4.176412633605071,Medium,3.0882063168025353,0.44138790234682856
TX001282,AC00128,1397.59,2023-11-13 17:28:12,Credit,Austin,D000117,4.134.78.167,M020,ATM,26,Student,144,1,2024-11-04 08:06:38,-30811106.0,,,4.134.78,418,7,0,True,4.134.78,4.134.78.167,"47.6740,-122.1215","30.2666,-97.7333",30.2666,-97.7333,47.674,-122.1215,2841.160932343425,False,2800.0-2900.0,3,4.161261386252919,False,7.952319933494162,True,0.028049609259064856,False,True,2,4.161261386252919,Medium,3.0806306931264595,0.4395679933284791
TX000476,AC00464,1431.3,2023-09-04 18:46:40,Debit,Oklahoma City,D000563,7.105.184.86,M082,ATM,18,Student,168,1,2024-11-04 08:11:20,-36854680.0,,,7.105.184,510,8,0,True,7.105.184,7.105.184.86,"39.9690,-83.0114","35.4819,-97.5084",35.4819,-97.5084,39.969,-83.0114,1369.6012700627223,False,1300.0-1400.0,3,4.139190976628954,False,7.223004805798545,True,0.051830093468311134,False,True,2,4.139190976628954,Medium,3.069595488314477,0.4369169813966056
TX000692,AC00418,25.94,2023-10-16 18:53:31,Credit,San Jose,D000232,42.219.228.159,M003,Online,58,Retired,211,5,2024-11-04 08:06:38,-33225187.0,,,42.219.228,428,6,0,True,42.219.228,42.219.228.159,"39.9122,116.3561","37.3354,-121.8930",37.3354,-121.893,39.9122,116.3561,9595.024186035678,True,9500.0-9600.0,2,3.133005104534605,False,9.169104144385305,True,-0.006872124218120668,True,True,3,3.133005104534605,High,3.0665025522673024,0.436173958452738
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,2024-11-04 08:09:36,-36512367.0,,,105.87.212,20,8,0,True,105.87.212,105.87.212.115,"30.0626,31.2497","38.3287,-85.7647",38.3287,-85.7647,30.0626,31.2497,10013.397966150276,True,10000.0-10100.0,4,4.124283303403476,False,9.211779133077897,True,0.05892542136256973,False,True,2,4.124283303403476,Medium,3.062141651701738,0.4351263295568545
TX000615,AC00466,1342.25,2023-04-28 18:11:55,Credit,Fort Worth,D000643,28.149.72.129,M032,Branch,21,Student,235,1,2024-11-04 08:08:00,-48002165.0,,,28.149.72,380,4,0,True,28.149.72,28.149.72.129,"39.9690,-83.0114","32.7687,-97.3093",32.7687,-97.3093,39.969,-83.0114,1508.663855037611,False,1500.0-1600.0,3,4.1093133280743395,False,7.3196422924692435,True,0.05763755452526442,False,True,2,4.1093133280743395,Medium,3.0546566640371697,0.43332819423025415
TX000556,AC00433,1282.86,2023-05-15 16:52:40,Debit,Austin,D000388,62.251.170.72,M070,Branch,19,Student,68,1,2024-11-04 08:07:32,-46538092.0,,,62.251.170,491,3,0,True,62.251.170,62.251.170.72,"33.5883,-7.6114","30.2666,-97.7333",30.2666,-97.7333,33.5883,-7.6114,8233.938333436065,True,8200.0-8300.0,4,4.087650976402242,False,9.016141154233498,True,0.05292869716875204,False,True,2,4.087650976402242,Medium,3.043825488201121,0.4307261966355736
TX000793,AC00468,253.55,2023-01-11 16:56:58,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,28,Engineer,85,5,2024-11-04 08:09:12,-57251534.0,,,41.82.55,427,4,0,True,41.82.55,41.82.55.163,"14.6937,-17.4441","30.3321,-81.6556",30.3321,-81.6556,14.6937,-17.4441,6743.734612621509,False,6700.0-6800.0,2,3.0205313619120515,False,8.816517422074092,True,-0.010943994428255222,True,True,3,3.0205313619120515,High,3.0102656809560258,0.4226640490856236
TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,2024-11-04 08:08:33,-53101407.0,,,35.67.21,404,8,0,True,35.67.21,35.67.21.23,"42.3314,-83.0457","39.9833,-82.9833",39.9833,-82.9833,42.3314,-83.0457,260.825445234085,False,200.0-300.0,3,4.014116546566689,False,5.567678042160332,True,0.055554518494494776,False,True,2,4.014116546566689,Medium,3.0070582732833446,0.42189352636714833
TX000075,AC00265,1212.51,2023-10-04 16:36:29,Debit,Indianapolis,D000231,193.83.0.183,M036,Branch,20,Student,24,1,2024-11-04 08:06:51,-34270222.0,,,193.83.0,277,9,0,True,193.83.0,193.83.0.183,"47.7994,13.0440","39.7910,-86.1480",39.791,-86.148,47.7994,13.044,7463.343463355261,True,7400.0-7500.0,4,4.0134883009541955,False,8.917892757459267,True,0.07263310863248118,False,True,2,4.0134883009541955,Medium,3.0067441504770978,0.4218180639428778
