TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,PreviousTransactionDate,ip_loc,location_loc,location_lat,location_lon,ip_lat,ip_lon,distance_loc_ip,large_divergence,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud
TX000865,AC00156,261.14,2023-05-15 18:44:04,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,42,Engineer,162,1,2024-11-04 08:08:53,"-34.6131,-58.3772","29.4243,-98.4911",29.4243,-98.4911,-34.6131,-58.3772,8246.315404455185,True,-46531489.0,False,4,3.695713153763614,False,True
TX000883,AC00474,119.01,2023-03-13 17:26:41,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,45,Doctor,87,1,2024-11-04 08:09:17,"-33.8678,151.2073","39.9525,-75.1652",39.9525,-75.1652,-33.8678,151.2073,15883.183910872627,True,-51979356.0,False,4,3.5520724393823473,False,True
TX000893,AC00063,523.02,2023-05-19 18:32:45,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,53,Retired,83,1,2024-11-04 08:06:38,"-33.8678,151.2073","30.3321,-81.6556",30.3321,-81.6556,-33.8678,151.2073,15075.851728449587,True,-46186433.0,False,4,3.5592975180969266,False,True
TX000899,AC00083,1531.31,2023-10-23 18:00:29,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,2024-11-04 08:06:40,"55.0711,38.7840","32.7157,-117.1610",32.7157,-117.161,55.0711,38.784,10010.44794698538,True,-32623571.0,True,2,5.226137898217811,True,True
TX000905,AC00480,354.76,2023-05-17 16:30:05,Debit,Detroit,D000135,54.252.249.33,M065,Branch,51,Doctor,279,1,2024-11-04 08:07:39,"-33.8678,151.2073","42.3314,-83.0457",42.3314,-83.0457,-33.8678,151.2073,15253.748106728435,True,-46366654.0,False,4,4.089702749944274,False,True
TX000910,AC00438,120.86,2023-11-16 17:57:45,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,2024-11-04 08:11:48,"45.4112,-75.6981","38.8590,-104.8134",38.859,-104.8134,45.4112,-75.6981,2499.0660511530905,False,-30550443.0,False,2,2.27883626400357,False,True
TX000917,AC00272,337.73,2023-05-23 17:12:39,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,2024-11-04 08:07:28,"35.6500,139.7333","29.4243,-98.4911",29.4243,-98.4911,35.65,139.7333,10579.16579311907,True,-45845689.0,False,2,3.05829443952201,False,True
TX000918,AC00402,330.61,2023-07-06 16:04:39,Credit,Nashville,D000648,186.54.68.246,M099,Branch,64,Retired,113,1,2024-11-04 08:10:34,"-34.9033,-56.1882","36.1744,-86.7679",36.1744,-86.7679,-34.9033,-56.1882,8484.034706407134,True,-42048355.0,False,4,3.4584685468399905,False,True
TX000925,AC00237,590.01,2023-02-06 16:42:16,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,2024-11-04 08:07:46,"30.9706,31.1669","37.3354,-121.8930",37.3354,-121.893,30.9706,31.1669,11942.489786941716,True,-55005930.0,False,2,3.337040358389497,False,True
TX000926,AC00230,697.82,2023-11-27 16:10:37,Debit,New York,D000377,161.25.82.11,M092,Online,44,Engineer,153,1,2024-11-04 08:07:11,"-33.4569,-70.6483","43.0000,-75.0000",43.0,-75.0,-33.4569,-70.6483,8477.751380224689,True,-29606194.0,False,4,4.333504045977587,False,True
TX000927,AC00224,302.76,2023-11-16 17:14:01,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,38,Engineer,88,3,2024-11-04 08:11:08,"35.6500,139.7333","38.5905,-121.4899",38.5905,-121.4899,35.65,139.7333,8307.062396498031,True,-30553027.0,False,2,3.3147901501775303,False,True
TX000930,AC00329,0.86,2023-02-13 17:49:27,Debit,Colorado Springs,D000082,120.16.186.17,M050,ATM,25,Student,139,1,2024-11-04 08:12:22,"-31.9522,115.8614","38.8590,-104.8134",38.859,-104.8134,-31.9522,115.8614,16282.902552454132,True,-54397375.0,False,4,3.526025217835436,False,True
TX000931,AC00160,757.1,2023-01-23 17:22:25,Debit,Atlanta,D000667,14.200.197.126,M071,Branch,65,Doctor,203,1,2024-11-04 08:11:06,"-33.8678,151.2073","33.7537,-84.3863",33.7537,-84.3863,-33.8678,151.2073,14944.527794886557,True,-56213321.0,False,4,4.195697339887023,False,True
TX000933,AC00200,76.51,2023-04-03 16:01:51,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,2024-11-04 08:07:51,"-33.4569,-70.6483","33.4245,-111.8332",33.4245,-111.8332,-33.4569,-70.6483,8566.092051192414,True,-50169960.0,False,2,3.8140865264075834,False,True
TX000935,AC00456,1022.75,2023-01-19 16:45:16,Credit,San Jose,D000294,190.164.160.79,M091,Branch,62,Doctor,158,1,2024-11-04 08:10:47,"-33.4569,-70.6483","37.3354,-121.8930",37.3354,-121.893,-33.4569,-70.6483,9467.365164420416,True,-56561131.0,True,1,4.7047665048731195,True,True
TX000954,AC00187,119.95,2023-04-10 17:53:04,Credit,Philadelphia,D000292,214.32.109.197,M092,Branch,62,Retired,47,5,2024-11-04 08:10:27,"39.9690,-83.0114","39.9525,-75.1652",39.9525,-75.1652,39.969,-83.0114,670.1869384181457,False,-49558643.0,False,2,3.3403624419887428,False,True
TX000959,AC00282,280.61,2023-11-27 16:37:11,Debit,Mesa,D000485,186.135.2.148,M085,ATM,47,Engineer,129,3,2024-11-04 08:10:47,"-34.6131,-58.3772","33.4245,-111.8332",33.4245,-111.8332,-34.6131,-58.3772,9371.843708473767,True,-29604816.0,False,2,4.317650946058706,False,True
TX000962,AC00174,353.59,2023-08-11 17:57:52,Credit,New York,D000311,198.24.183.157,M046,Branch,52,Retired,109,5,2024-11-04 08:10:53,"39.0437,-77.4875","43.0000,-75.0000",43.0,-75.0,39.0437,-77.4875,486.5727477041211,False,-38931181.0,False,2,3.1727409091133336,False,True
TX000982,AC00336,460.09,2023-03-06 17:05:25,Credit,Fresno,D000033,188.77.83.72,M081,Online,35,Doctor,146,3,2024-11-04 08:08:33,"41.4500,2.2474","36.7468,-119.7725",36.7468,-119.7725,41.45,2.2474,9535.015057253213,True,-52585388.0,False,2,2.76850594076774,False,True
TX000994,AC00144,29.91,2023-07-31 16:26:33,Credit,Philadelphia,D000551,113.21.93.28,M034,Online,76,Retired,43,3,2024-11-04 08:08:39,"25.0531,121.5264","39.9525,-75.1652",39.9525,-75.1652,25.0531,121.5264,12603.649823951446,True,-39886926.0,False,2,3.89186588264535,False,True
TX001017,AC00174,213.55,2023-03-30 16:00:25,Debit,Boston,D000680,161.25.82.11,M077,ATM,63,Doctor,15,1,2024-11-04 08:07:06,"-33.4569,-70.6483","42.3611,-71.0570",42.3611,-71.057,-33.4569,-70.6483,8395.272677251203,True,-50515601.0,False,4,4.311737944616143,False,True
TX001023,AC00246,77.25,2023-12-22 17:49:57,Debit,Virginia Beach,D000142,45.182.28.148,M059,Branch,68,Doctor,157,1,2024-11-04 08:07:50,"-32.6910,-58.8884","36.8631,-76.0157",36.8631,-76.0157,-32.691,-58.8884,7903.1419039528955,True,-27440273.0,False,4,4.0820786192936,False,True
TX001056,AC00317,13.48,2023-09-20 17:49:53,Debit,Las Vegas,D000279,32.169.88.41,M094,Online,18,Student,20,3,2024-11-04 08:10:20,"47.5413,-122.3129","36.1147,-115.2014",36.1147,-115.2014,47.5413,-122.3129,1398.4366389237573,False,-35475627.0,False,2,3.7523658398463144,False,True
TX001058,AC00191,83.07,2023-01-06 16:13:53,Debit,Miami,D000182,138.210.196.19,M026,Branch,27,Engineer,291,4,2024-11-04 08:10:42,"39.2333,-95.4669","25.7616,-80.1917",25.7616,-80.1917,39.2333,-95.4669,2065.9412178525536,False,-57686209.0,False,2,4.124381279010201,False,True
TX001059,AC00120,730.1,2023-07-25 18:04:46,Credit,Chicago,D000453,190.164.160.79,M053,Branch,77,Retired,93,1,2024-11-04 08:06:48,"-33.4569,-70.6483","41.8818,-87.6231",41.8818,-87.6231,-33.4569,-70.6483,8520.801324212167,True,-40399322.0,False,4,4.26238597899515,False,True
TX001083,AC00200,136.05,2023-01-23 16:19:25,Debit,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,2024-11-04 08:12:00,"59.8585,17.6454","33.7537,-84.3863",33.7537,-84.3863,59.8585,17.6454,7448.4432710166775,True,-56217155.0,False,2,3.183311517232856,False,True
TX001103,AC00310,64.92,2023-05-19 18:47:11,Debit,Atlanta,D000110,186.57.149.225,M082,Branch,58,Engineer,236,1,2024-11-04 08:11:10,"-34.7206,-58.2545","33.7537,-84.3863",33.7537,-84.3863,-34.7206,-58.2545,8055.2360310328995,True,-46185839.0,False,4,3.9597438903918105,False,True
TX001122,AC00426,303.97,2023-02-02 16:55:25,Debit,Fort Worth,D000215,7.146.35.122,M056,Online,24,Student,77,5,2024-11-04 08:07:47,"39.9690,-83.0114","32.7687,-97.3093",32.7687,-97.3093,39.969,-83.0114,1508.663855037611,False,-55350742.0,False,2,3.033668464280523,False,True
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,2024-11-04 08:09:36,"30.0626,31.2497","38.3287,-85.7647",38.3287,-85.7647,30.0626,31.2497,10013.397966150276,True,-36512367.0,False,1,2.656804328966412,False,True
TX001137,AC00032,341.67,2023-03-06 16:45:24,Debit,Omaha,D000160,140.94.123.72,M037,Branch,53,Retired,96,5,2024-11-04 08:09:03,"48.8944,2.4093","41.2571,-95.9951",41.2571,-95.9951,48.8944,2.4093,7233.02814126401,False,-52586619.0,False,2,2.556976955386933,False,True
TX001141,AC00286,42.72,2023-08-17 16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,37,Engineer,143,1,2024-11-04 08:06:59,"-34.6131,-58.3772","36.1744,-86.7679",36.1744,-86.7679,-34.6131,-58.3772,8372.292250269657,True,-38416309.0,False,4,3.435574088426775,False,True
TX001162,AC00460,484.3,2023-10-17 17:46:52,Credit,Boston,D000407,93.160.83.196,M026,Online,61,Retired,230,3,2024-11-04 08:11:08,"56.1567,10.2108","42.3611,-71.0570",42.3611,-71.057,56.1567,10.2108,5745.944582856883,False,-33143056.0,False,2,3.607237433158487,False,True
TX001178,AC00211,224.73,2023-02-09 16:27:52,Debit,Miami,D000005,3.102.127.165,M002,Branch,76,Retired,63,1,2024-11-04 08:08:39,"-36.8485,174.7635","25.7616,-80.1917",25.7616,-80.1917,-36.8485,174.7635,12961.164134782282,True,-54747647.0,True,4,4.611034346431778,True,True
TX001186,AC00060,74.27,2023-07-13 17:17:07,Credit,Memphis,D000249,190.164.160.79,M090,Online,59,Doctor,148,1,2024-11-04 08:11:20,"-33.4569,-70.6483","35.1495,-90.0489",35.1495,-90.0489,-33.4569,-70.6483,7859.493283178033,True,-41439253.0,False,4,3.4928254531401923,False,True
TX001206,AC00087,32.91,2023-05-04 16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,19,Student,255,1,2024-11-04 08:06:44,"-33.8678,151.2073","32.7687,-97.3093",32.7687,-97.3093,-33.8678,151.2073,13770.052388677701,True,-47489383.0,False,4,3.9665897180556966,False,True
TX001214,AC00170,1192.2,2023-12-21 16:21:27,Credit,Jacksonville,D000174,40.10.25.102,M093,Branch,60,Retired,103,5,2024-11-04 08:09:14,"39.7795,-86.1328","30.3321,-81.6556",30.3321,-81.6556,39.7795,-86.1328,1124.4581289248645,False,-27532067.0,True,2,4.565073353767314,True,True
TX001241,AC00053,137.59,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,30,Doctor,95,1,2024-11-04 08:11:30,"-33.4569,-70.6483","36.1744,-86.7679",36.1744,-86.7679,-33.4569,-70.6483,7888.655555769158,True,-57944654.0,False,4,3.8764436827082402,False,True
TX001248,AC00071,1647.74,2023-12-25 17:41:30,Debit,Louisville,D000593,113.137.153.101,M049,ATM,67,Retired,52,1,2024-11-04 08:09:29,"31.2222,121.4581","38.3287,-85.7647",38.3287,-85.7647,31.2222,121.4581,11805.766105420777,True,-27181679.0,False,1,4.176651567073847,False,True
TX001255,AC00070,142.19,2023-06-15 18:28:50,Debit,Houston,D000416,85.191.79.161,M005,Branch,18,Student,27,4,2024-11-04 08:09:44,"56.1567,10.2108","29.7499,-95.3584",29.7499,-95.3584,56.1567,10.2108,8201.221794676532,True,-43854054.0,False,2,2.8338792370584667,False,True
TX001260,AC00232,54.5,2023-11-22 16:59:09,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,57,Retired,147,1,2024-11-04 08:08:27,"-33.8678,151.2073","39.9525,-75.1652",39.9525,-75.1652,-33.8678,151.2073,15883.183910872627,True,-30035358.0,False,4,3.7312257985333543,False,True
TX001274,AC00431,1235.69,2023-05-24 16:14:34,Credit,San Jose,D000216,69.82.61.135,M048,Branch,20,Student,118,1,2024-11-04 08:09:22,"39.0437,-77.4875","37.3354,-121.8930",37.3354,-121.893,39.0437,-77.4875,3855.9039855994106,False,-45762888.0,False,1,2.4861070022805016,False,True
TX001282,AC00128,1397.59,2023-11-13 17:28:12,Credit,Austin,D000117,4.134.78.167,M020,ATM,26,Student,144,1,2024-11-04 08:06:38,"47.6740,-122.1215","30.2666,-97.7333",30.2666,-97.7333,47.674,-122.1215,2841.160932343425,False,-30811106.0,False,1,2.8555961783624206,False,True
TX001284,AC00410,170.19,2023-07-07 17:40:58,Credit,Los Angeles,D000255,110.150.1.201,M077,Branch,27,Student,156,5,2024-11-04 08:12:16,"-33.8678,151.2073","34.0522,-118.2436",34.0522,-118.2436,-33.8678,151.2073,12063.235138606085,True,-41956278.0,True,2,4.734630708768502,True,True
TX001308,AC00024,28.78,2023-08-07 16:08:04,Credit,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,2024-11-04 08:11:39,"-34.6131,-58.3772","32.2534,-110.9117",32.2534,-110.9117,-34.6131,-58.3772,9217.425792901631,True,-39283415.0,False,4,3.6647572245157765,False,True
TX001337,AC00017,60.11,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,61,Retired,122,1,2024-11-04 08:08:09,"-34.6131,-58.3772","35.1067,-106.6291",35.1067,-106.6291,-34.6131,-58.3772,9205.858754720624,True,-29600910.0,False,4,3.705529807809898,False,True
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2024-11-04 08:06:41,"40.4477,-79.9933","35.1067,-106.6291",35.1067,-106.6291,40.4477,-79.9933,2410.1632089536643,False,-26926309.0,False,2,3.1681970070778775,False,True
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Oklahoma City,D000106,193.209.134.233,M060,Online,66,Retired,51,1,2024-11-04 08:09:11,"60.3923,25.6651","35.4819,-97.5084",35.4819,-97.5084,60.3923,25.6651,8189.978274890115,True,-43860042.0,False,1,2.9741048654923232,False,True
TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Oklahoma City,D000359,141.201.46.191,M032,Branch,49,Doctor,95,5,2024-11-04 08:10:26,"47.9000,13.1333","35.4819,-97.5084",35.4819,-97.5084,47.9,13.1333,8495.755156187355,True,-35395346.0,False,2,2.1615030556225707,False,True
TX001439,AC00179,1831.02,2023-09-15 17:31:42,Credit,Columbus,D000246,141.121.30.32,M012,Online,62,Doctor,83,1,2024-11-04 08:10:52,"38.4822,-122.7473","39.9833,-82.9833",39.9833,-82.9833,38.4822,-122.7473,3408.767711081963,False,-35908750.0,False,1,3.8295027589994404,False,True
TX001450,AC00218,152.01,2023-02-23 16:41:55,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,2024-11-04 08:11:14,"56.8519,60.6122","32.7687,-97.3093",32.7687,-97.3093,56.8519,60.6122,9858.133217000106,True,-53537359.0,False,2,2.7364861500274555,False,True
TX001457,AC00462,105.37,2023-05-11 18:31:20,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,2024-11-04 08:09:44,"-35.2835,149.1281","38.5905,-121.4899",38.5905,-121.4899,-35.2835,149.1281,12295.694565073676,True,-46877904.0,False,4,3.577498563921554,False,True
TX001481,AC00111,366.93,2023-12-11 18:43:00,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,2024-11-04 08:11:33,"-32.6910,-58.8884","29.7499,-95.3584",29.7499,-95.3584,-32.691,-58.8884,7909.642143820649,True,-28387713.0,False,4,4.174876659110498,False,True
TX001483,AC00218,494.96,2023-03-31 16:34:38,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,2024-11-04 08:08:34,"-32.6910,-58.8884","38.5905,-121.4899",38.5905,-121.4899,-32.691,-58.8884,10204.703773989866,True,-50427236.0,False,4,3.713088338984163,False,True
TX001498,AC00018,1228.81,2023-02-20 16:36:36,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,2024-11-04 08:09:05,"50.1155,8.6842","37.7739,-122.4312",37.7739,-122.4312,50.1155,8.6842,9157.049394584486,True,-53796749.0,False,1,3.3989031964128396,False,True
TX001515,AC00272,71.34,2023-08-28 16:00:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,2024-11-04 08:09:43,"31.5294,35.0938","25.7616,-80.1917",25.7616,-80.1917,31.5294,35.0938,10668.48720199292,True,-37469383.0,False,2,3.2669367904521973,False,True
TX001532,AC00432,26.07,2023-03-16 17:00:29,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,2024-11-04 08:10:16,"51.2563,7.1482","39.2992,-76.6093",39.2992,-76.6093,51.2563,7.1482,6339.435695856527,False,-51721787.0,False,2,3.456536847040447,False,True
TX001539,AC00253,20.05,2023-11-29 17:43:51,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,2024-11-04 08:08:00,"-35.2835,149.1281","41.8818,-87.6231",41.8818,-87.6231,-35.2835,149.1281,15113.35674723797,True,-29427849.0,False,4,3.976925025317402,False,True
TX001540,AC00344,175.02,2023-04-10 16:23:53,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,2024-11-04 08:09:21,"-26.2000,28.0833","33.4483,-112.0740",33.4483,-112.074,-26.2,28.0833,16117.91256713826,True,-49563928.0,False,4,3.216255047769978,False,True
TX001558,AC00245,262.43,2023-06-13 17:26:54,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,2024-11-04 08:07:46,"38.7135,-78.1594","32.7157,-117.1610",32.7157,-117.161,38.7135,-78.1594,3563.776696042734,False,-44030452.0,False,2,3.2324138309338704,False,True
TX001585,AC00358,434.17,2023-01-05 16:40:09,Debit,Atlanta,D000238,161.161.26.115,M010,ATM,21,Student,148,5,2024-11-04 08:09:50,"40.6301,-74.4274","33.7537,-84.3863",33.7537,-84.3863,40.6301,-74.4274,1166.607634917034,False,-57770981.0,False,2,3.230323524113334,False,True
TX001601,AC00492,369.89,2023-10-18 16:44:36,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,69,Retired,69,1,2024-11-04 08:11:27,"-34.9033,-56.1882","29.4243,-98.4911",29.4243,-98.4911,-34.9033,-56.1882,8391.628028861393,True,-33060411.0,False,4,4.029823676232413,False,True
TX001610,AC00273,1431.33,2023-01-17 17:50:51,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,2024-11-04 08:09:18,"43.7064,-79.3986","35.2270,-80.8431",35.227,-80.8431,43.7064,-79.3986,949.5496271366737,False,-56729907.0,False,1,3.1621889834281283,False,True
TX001616,AC00030,363.84,2023-10-19 17:41:40,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,2024-11-04 08:09:37,"39.9690,-83.0114","39.9833,-82.9833",39.9833,-82.9833,39.969,-83.0114,2.8780205975688276,False,-32970477.0,False,2,3.3263895678782984,False,True
TX001619,AC00305,108.75,2023-10-17 16:09:20,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,2024-11-04 08:10:18,"36.0649,120.3804","29.7499,-95.3584",29.7499,-95.3584,36.0649,120.3804,11821.205745243087,True,-33148858.0,False,2,3.053840457674502,False,True
TX001626,AC00220,1360.01,2023-09-25 16:51:23,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,2024-11-04 08:11:58,"38.1163,-1.3004","33.4483,-112.0740",33.4483,-112.074,38.1163,-1.3004,9342.355802830029,True,-35047235.0,False,1,2.9882431163381917,False,True
TX001635,AC00358,1762.28,2023-10-06 16:05:34,Debit,Memphis,D000008,26.105.49.129,M066,ATM,24,Student,150,1,2024-11-04 08:10:42,"39.9690,-83.0114","35.1495,-90.0489",35.1495,-90.0489,39.969,-83.0114,819.725799243401,False,-34099508.0,False,1,3.472988091943626,False,True
TX001660,AC00456,53.79,2023-12-05 16:01:44,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,2024-11-04 08:07:47,"17.3840,78.4564","39.9525,-75.1652",39.9525,-75.1652,17.384,78.4564,13096.179870350885,True,-28915563.0,False,2,3.522084538666972,False,True
TX001666,AC00241,112.66,2023-09-18 16:28:56,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,29,Engineer,176,3,2024-11-04 08:07:58,"48.7000,9.0167","39.9525,-75.1652",39.9525,-75.1652,48.7,9.0167,6437.82559947415,False,-35653142.0,False,2,2.832283428721557,False,True
TX001673,AC00344,1353.93,2023-11-15 17:32:11,Debit,El Paso,D000681,80.75.92.66,M073,Branch,26,Engineer,171,1,2024-11-04 08:08:50,"56.8519,60.6122","31.7725,-106.4609",31.7725,-106.4609,56.8519,60.6122,10108.66079565803,True,-30638199.0,False,1,2.9968586895454443,False,True
TX001686,AC00050,296.46,2023-11-09 16:11:59,Debit,Dallas,D000287,54.252.249.33,M046,Branch,23,Student,136,1,2024-11-04 08:08:19,"-33.8678,151.2073","32.7791,-96.8088",32.7791,-96.8088,-33.8678,151.2073,13814.178245484885,True,-31161380.0,False,4,3.4211815704618025,False,True
TX001689,AC00354,109.28,2023-06-09 16:20:12,Debit,San Diego,D000047,159.37.30.154,M082,Online,36,Engineer,112,4,2024-11-04 08:07:21,"37.7915,-122.4018","32.7157,-117.1610",32.7157,-117.161,37.7915,-122.4018,737.6802410731117,False,-44380029.0,False,2,2.5201260795028535,False,True
TX001693,AC00232,25.77,2023-07-17 17:15:21,Credit,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,2024-11-04 08:10:33,"-31.9522,115.8614","32.7157,-117.1610",32.7157,-117.161,-31.9522,115.8614,15087.787412274054,True,-41093712.0,False,4,3.983994314171869,False,True
TX001704,AC00205,1294.81,2023-12-11 16:53:08,Credit,Washington,D000489,76.0.164.168,M026,Branch,45,Engineer,279,1,2024-11-04 08:11:44,"31.7038,-98.1239","38.8898,-77.0090",38.8898,-77.009,31.7038,-98.1239,2073.1546541843963,False,-28394316.0,False,1,3.4949237636689854,False,True
TX001707,AC00048,1283.97,2023-08-09 17:32:04,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,42,Doctor,121,1,2024-11-04 08:07:52,"47.6740,-122.1215","38.8590,-104.8134",38.859,-104.8134,47.674,-122.1215,1706.5528533264091,False,-39105348.0,False,1,2.090923833526167,False,True
TX001732,AC00333,1.93,2023-10-19 18:06:08,Debit,Chicago,D000297,162.58.247.55,M030,Branch,47,Doctor,175,5,2024-11-04 08:08:33,"35.4676,-97.5164","41.8818,-87.6231",41.8818,-87.6231,35.4676,-97.5164,1115.8911890644783,False,-32968945.0,False,2,3.1217878324566257,False,True
TX001734,AC00108,238.54,2023-04-07 16:04:01,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,2024-11-04 08:07:18,"59.4032,17.9448","39.7910,-86.1480",39.791,-86.148,59.4032,17.9448,7012.439749422123,False,-49824197.0,False,2,2.936114939930992,False,True
TX001745,AC00200,289.18,2023-08-29 16:17:55,Debit,Baltimore,D000110,190.164.160.79,M067,ATM,65,Retired,64,1,2024-11-04 08:11:11,"-33.4569,-70.6483","39.2992,-76.6093",39.2992,-76.6093,-33.4569,-70.6483,8078.589198610983,True,-37381996.0,False,4,3.823087515382254,False,True
TX001749,AC00142,504.12,2023-04-14 17:35:50,Credit,Baltimore,D000248,104.80.232.55,M008,Branch,25,Student,101,1,2024-11-04 08:10:41,"-33.8678,151.2073","39.2992,-76.6093",39.2992,-76.6093,-33.8678,151.2073,15752.055439398819,True,-49214091.0,False,4,3.643303852597419,False,True
TX001756,AC00405,247.93,2023-08-14 18:08:27,Debit,Indianapolis,D000082,3.102.127.165,M100,Branch,37,Engineer,79,1,2024-11-04 08:09:24,"-36.8485,174.7635","39.7910,-86.1480",39.791,-86.148,-36.8485,174.7635,13192.735851816202,True,-38671257.0,False,4,3.24635695827656,False,True
TX001775,AC00358,17.79,2023-02-22 17:01:35,Debit,Jacksonville,D000409,203.245.215.62,M091,Branch,61,Retired,162,5,2024-11-04 08:11:03,"36.0303,129.3634","30.3321,-81.6556",30.3321,-81.6556,36.0303,129.3634,11978.551654545958,True,-53622568.0,False,2,3.490205845551329,False,True
TX001788,AC00319,253.46,2023-05-22 16:27:35,Debit,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,2024-11-04 08:07:11,"-34.6131,-58.3772","35.1495,-90.0489",35.1495,-90.0489,-34.6131,-58.3772,8396.313035149122,True,-45934776.0,False,4,3.3808500962309793,False,True
TX001789,AC00338,1612.37,2023-07-24 17:46:13,Debit,Los Angeles,D000025,16.128.130.153,M078,ATM,65,Retired,173,1,2024-11-04 08:08:21,"47.5413,-122.3129","34.0522,-118.2436",34.0522,-118.2436,47.5413,-122.3129,1536.2536022839324,False,-40486928.0,False,1,3.4902595444158693,False,True
TX001802,AC00018,331.32,2023-06-05 17:24:29,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,2024-11-04 08:07:35,"-22.9064,-43.1822","38.5905,-121.4899",38.5905,-121.4899,-22.9064,-43.1822,10614.7988557831,True,-44721786.0,False,2,3.9764896592688004,False,True
TX001824,AC00137,31.39,2023-01-09 17:09:31,Debit,Tucson,D000214,186.57.149.225,M068,ATM,20,Student,15,1,2024-11-04 08:06:27,"-34.7206,-58.2545","32.2534,-110.9117",32.2534,-110.9117,-34.7206,-58.2545,9233.816876781497,True,-57423416.0,True,4,4.387207779939262,True,True
TX001843,AC00337,878.63,2023-04-06 16:59:33,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,2024-11-04 08:07:05,"-33.8678,151.2073","39.9833,-82.9833",39.9833,-82.9833,-33.8678,151.2073,15221.519838181828,True,-49907252.0,False,4,3.9881369982591637,False,True
TX001861,AC00228,11.06,2023-11-01 17:59:04,Debit,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2024-11-04 08:07:08,"37.2242,-95.7083","38.8590,-104.8134",38.859,-104.8134,37.2242,-95.7083,819.2237627858827,False,-31846084.0,False,2,3.430838748829536,False,True
TX001867,AC00073,31.06,2023-11-20 16:59:13,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,2024-11-04 08:07:24,"-26.5333,29.0667","39.0997,-94.5783",39.0997,-94.5783,-26.5333,29.0667,14654.01361423232,True,-30208091.0,False,4,3.066106187928512,False,True
